date,close
160817,338.86
160818,335.23
160821,335.97
160822,336.12
160823,338.33
160824,337.43
160825,336.67
160828,339.38
160829,336.16
160830,337.02
160831,337.09
160901,337.04
160904,340.01
160905,337.87
160906,334.65
160907,335.73
160908,335.35
160911,335.40
160912,334.74
160913,335.79
160914,335.45
160915,336.79
160918,339.28
160919,336.28
160920,337.68
160921,334.99
160922,336.01
160925,335.15
160926,334.61
160927,334.90
160928,334.35
160929,332.74
161002,330.77
161003,332.78
161004,330.59
161005,330.41
161006,331.40
161009,327.30
161010,330.49
161011,329.00
161012,328.64
161013,328.06
161016,329.44
161017,329.23
161018,330.47
161019,329.30
161020,329.84
161023,329.17
161024,327.87
161025,327.15
161026,329.37
161027,331.39
161031,329.28
161101,332.18
161102,332.67
161103,335.57
161104,334.73
161107,335.65
161108,338.16
161109,338.36
161110,342.76
161111,335.93
161114,339.44
161115,343.50
161116,342.43
161117,339.12
161118,341.88
161121,339.25
161122,337.85
161123,332.32
161124,335.25
161125,333.29
161128,336.05
161129,337.42
161130,336.15
161201,336.76
161202,335.58
161205,334.48
161206,330.33
161207,332.89
161208,332.31
161209,336.99
161212,331.94
161213,326.42
161214,327.84
161215,332.91
161216,331.73
161219,332.17
161220,333.15
161221,331.83
161222,328.89
161223,330.98
161226,328.98
161227,328.80
161228,330.50
161229,329.84
161230,329.48
170102,331.97
170103,330.92
170104,330.23
170105,329.39
170106,326.56
170109,330.17
170110,327.18
170111,330.80
170112,329.28
170113,330.18
170116,329.78
170117,330.02
170118,329.04
170119,328.92
170120,329.41
170123,327.65
170124,326.92
170125,326.72
170126,325.82
170127,327.41
170130,325.05
170131,322.06
170201,319.36
170202,323.57
170203,325.30
170206,319.27
170207,318.93
170208,320.47
170209,320.90
170210,321.55
170213,319.91
170214,320.74
170215,320.48
170216,316.62
170217,315.23
170220,317.21
170221,316.47
170222,313.51
170223,310.33
170224,310.80
170227,310.53
170228,311.79
170301,312.81
170302,310.67
170303,313.78
170306,312.34
170307,315.21
170308,312.79
170309,312.90
170310,313.22
170313,312.31
170314,316.03
170315,316.27
170316,312.10
170317,312.97
170320,313.23
170321,313.22
170322,312.94
170323,312.62
170324,312.91
170326,314.55
170327,312.79
170328,313.53
170329,313.45
170330,314.10
170402,311.58
170403,310.12
170404,309.22
170405,309.74
170406,310.40
170409,311.35
170410,312.26
170411,311.46
170412,311.98
170413,311.76
170416,309.51
170417,308.53
170418,306.51
170419,309.01
170420,310.99
170423,309.75
170424,308.50
170425,308.07
170426,310.23
170427,312.29
170430,313.30
170501,313.08
170502,312.36
170503,313.54
170504,311.64
170507,314.54
170508,316.50
170509,316.38
170510,315.71
170511,313.40
170514,311.48
170515,309.70
170516,308.42
170517,308.92
170518,312.63
170521,309.07
170522,307.75
170523,310.55
170524,307.96
170525,308.39
170528,308.56
170529,308.71
170530,308.39
170531,308.95
170601,310.35
170604,309.54
170605,310.00
170606,309.40
170607,309.12
170608,312.44
170611,312.62
170612,314.26
170613,313.22
170614,313.90
170615,315.27
170618,317.21
170619,319.19
170620,321.50
170621,323.05
170622,325.44
170625,323.03
170626,322.05
170627,317.34
170628,320.95
170629,318.27
170702,318.85
170703,319.73
170704,320.15
170705,321.12
170706,324.24
170709,322.25
170711,323.66
170712,327.67
170713,324.58
170716,323.43
170717,322.79
170718,323.10
170719,323.22
170720,319.64
170723,321.46
170724,325.07
170725,324.51
170726,321.65
170727,324.30
170730,323.02
170731,323.94
170801,329.49
170802,333.82
170803,331.63
170806,333.75
170807,329.68
170808,331.72
170809,329.24
170810,329.00
170813,328.87
170814,330.82
170815,331.05
170816,328.20
170817,329.29
170820,330.25
170821,328.75
170822,329.97
170823,330.43
170824,328.23
170827,328.04
170828,330.55
170829,335.04
170830,334.41
170831,334.00
170903,337.01
170904,336.81
170905,338.27
170906,339.12
170907,332.66
170910,334.41
170911,336.86
170912,336.01
170913,339.45
170914,336.37
170917,337.23
170918,338.11
170919,338.85
170920,341.97
170921,336.84
170924,339.13
170925,339.76
170926,337.34
170927,337.77
170928,338.25
171001,340.03
171002,339.26
171003,340.86
171004,341.86
171005,344.04
171008,340.21
171009,339.02
171010,334.09
171011,331.57
171012,332.53
171015,331.95
171016,331.18
171017,331.06
171018,329.85
171019,331.46
171022,333.93
171023,332.62
171024,331.37
171025,329.83
171026,335.88
171030,332.74
171031,330.71
171101,332.09
171102,333.38
171103,332.38
171106,332.89
171107,330.64
171108,330.61
171109,330.76
171110,330.50
171113,329.50
171114,330.12
171115,327.71
171117,329.56
171120,329.50
171121,329.58
171122,327.64
171123,325.40
171124,327.38
171127,325.90
171128,329.51
171129,330.48
171130,328.33
171201,327.19
171204,328.85
171205,330.07
171206,331.75
171207,331.72
171208,332.19
171211,331.48
171212,333.50
171213,333.22
171214,330.50
171215,334.19
171218,334.77
171219,333.39
171220,332.26
171221,332.37
171222,331.68
171225,330.08
171226,329.80
171227,330.19
171228,329.27
171229,328.91
180101,329.82
180102,329.54
180103,330.40
180104,330.78
180105,329.40
180108,328.00
180109,328.16
180110,328.00
180111,329.45
180112,325.19
180115,324.85
180116,326.32
180117,323.97
180118,323.99
180119,322.03
180122,323.61
180123,323.77
180124,322.06
180125,320.54
180126,319.59
180129,320.74
180130,321.61
180131,321.49
180201,322.34
180202,321.86
180205,321.60
180206,322.08
180207,323.81
180208,323.28
180209,325.37
180212,324.94
180213,325.85
180214,323.21
180215,322.19
180216,322.60
180219,319.19
180220,321.54
180221,319.49
180222,319.49
180223,319.76
180226,317.87
180227,318.79
180228,318.48
180301,319.97
180302,320.70
180305,322.20
180306,322.52
180307,318.80
180308,320.43
180309,320.29
180312,320.42
180313,320.66
180314,320.85
180315,321.59
180316,321.30
180319,321.50
180320,321.50
180321,320.49
180322,320.24
180323,320.72
180325,318.08
180326,318.64
180327,318.32
180328,318.70
180329,318.74
180401,316.56
180402,317.03
180403,319.89
180404,319.69
180405,319.60
180408,319.26
180409,318.37
180410,320.56
180411,327.58
180412,327.24
180415,326.74
180416,326.25
180417,328.05
180418,327.52
180419,327.48
180422,323.70
180423,326.66
180424,327.98
180425,325.54
180426,327.89
180429,327.03
180430,327.22
180501,327.88
180502,330.07
180503,329.60
180506,326.82
180507,329.06
180508,329.24
180509,329.03
180510,329.90
180513,324.79
180514,327.61
180515,327.94
